Order_ID,Customer_ID,Purchase_Date,City,Store_Name,Product_Category,Product_Name,Quantity,Unit_Price,Sales_Amount,Discount,Payment_Method,Customer_Segment,Delivery_Days,Customer_Rating
ORD003026,CUST01029,2024-10-22,Ahmedabad,Reliance Store 11,Groceries,Milk,1,3981,3981,398.1,Cash,Occasional,2,1
ORD003027,CUST01383,2023-01-14,Delhi,Reliance Store 2,Electronics,Headphones,2,2573,5146,0.0,UPI,Occasional,1,5
ORD003028,CUST01180,2022-04-03,Chennai,Reliance Store 16,Home Appliances,Fan,4,4189,16756,0.0,Debit Card,Regular,4,5
ORD003029,CUST00911,2021-05-08,Bengaluru,Reliance Store 6,Electronics,Laptop,1,1664,1664,83.2,UPI,Occasional,1,2
ORD003030,CUST00704,2022-03-01,Hyderabad,Reliance Store 12,Beauty,Cream,5,3484,17420,0.0,Cash,Occasional,5,3
ORD003031,CUST00279,2025-03-27,Delhi,Reliance Store 5,Beauty,Face Wash,4,1899,7596,379.8,Credit Card,Regular,5,5
ORD003032,CUST00501,2021-10-07,Hyderabad,Reliance Store 2,Electronics,Headphones,1,3580,3580,537.0,Cash,Premium,6,5
ORD003033,CUST00001,2022-08-15,Pune,Reliance Store 5,Electronics,Laptop,4,4918,19672,2950.8,UPI,Occasional,3,4
ORD003034,CUST00857,2025-02-08,Delhi,Reliance Store 14,Furniture,Chair,4,2040,8160,816.0,Debit Card,Regular,5,4
ORD003035,CUST00628,2024-01-17,Bengaluru,Reliance Store 9,Mobile Accessories,Charger,3,4429,13287,1993.05,Cash,Occasional,1,3
ORD003036,CUST00840,2022-06-14,Kolkata,Reliance Store 18,Fashion,Shoes,2,1585,3170,475.5,Cash,Premium,5,4
ORD003037,CUST00028,2021-03-04,Ahmedabad,Reliance Store 10,Beauty,Perfume,1,2872,2872,287.2,UPI,Regular,7,2
ORD003038,CUST01026,2021-07-05,Pune,Reliance Store 11,Mobile Accessories,Charger,1,2649,2649,264.9,Debit Card,Occasional,7,4
ORD003039,CUST01159,2025-09-25,Kolkata,Reliance Store 19,Furniture,Table,1,1987,1987,0.0,Credit Card,Occasional,2,1
ORD003040,CUST00686,2021-10-19,Pune,Reliance Store 3,Furniture,Table,4,281,1124,112.4,UPI,Occasional,2,3
ORD003041,CUST00448,2021-05-30,Bengaluru,Reliance Store 17,Mobile Accessories,Power Bank,5,1866,9330,1399.5,Credit Card,Regular,4,3
ORD003042,CUST01395,2021-06-09,Delhi,Reliance Store 12,Home Appliances,Mixer,5,3723,18615,0.0,Credit Card,Occasional,6,5
ORD003043,CUST00069,2025-05-12,Ahmedabad,Reliance Store 12,Home Appliances,Iron Box,1,974,974,146.1,Cash,Regular,3,5
ORD003044,CUST01063,2022-10-22,Chennai,Reliance Store 10,Furniture,Bookshelf,2,1688,3376,168.8,Debit Card,Premium,2,3
ORD003045,CUST01372,2025-09-22,Ahmedabad,Reliance Store 16,Sports,Cricket Bat,1,2441,2441,366.15,UPI,Regular,1,1
ORD003046,CUST00370,2023-12-29,Kolkata,Reliance Store 9,Beauty,Face Wash,4,4003,16012,1601.2,Net Banking,Occasional,3,5
ORD003047,CUST00483,2022-02-28,Ahmedabad,Reliance Store 7,Furniture,Bookshelf,5,2951,14755,737.75,UPI,Occasional,6,3
ORD003048,CUST00946,2021-09-20,Ahmedabad,Reliance Store 2,Furniture,Bookshelf,4,988,3952,197.6,Credit Card,Premium,4,4
ORD003049,CUST01047,2024-08-22,Mumbai,Reliance Store 10,Mobile Accessories,Earbuds,3,3365,10095,1514.25,UPI,Occasional,2,1
ORD003050,CUST01294,2021-07-04,Delhi,Reliance Store 2,Electronics,Smart Watch,3,3637,10911,1091.1,Net Banking,Premium,3,2
ORD003051,CUST00229,2024-02-22,Pune,Reliance Store 13,Mobile Accessories,Charger,2,4552,9104,0.0,Credit Card,Occasional,7,1
ORD003052,CUST00857,2022-06-19,Bengaluru,Reliance Store 17,Electronics,Headphones,2,533,1066,0.0,Net Banking,Regular,2,4
ORD003053,CUST00886,2021-11-20,Mumbai,Reliance Store 6,Home Appliances,Iron Box,4,4914,19656,2948.4,Net Banking,Regular,7,3
ORD003054,CUST01224,2021-06-21,Bengaluru,Reliance Store 12,Beauty,Cream,2,4678,9356,0.0,Debit Card,Regular,3,1
ORD003055,CUST01012,2024-03-27,Bengaluru,Reliance Store 4,Mobile Accessories,Earbuds,3,2837,8511,425.55,Cash,Premium,1,4
ORD003056,CUST00098,2021-08-14,Chennai,Reliance Store 19,Mobile Accessories,Charger,4,3343,13372,668.6,UPI,Premium,2,5
ORD003057,CUST01189,2023-02-01,Hyderabad,Reliance Store 7,Electronics,Headphones,2,2191,4382,657.3,Debit Card,Regular,1,5
ORD003058,CUST00356,2023-12-31,Pune,Reliance Store 17,Furniture,Table,1,4547,4547,227.35,UPI,Occasional,3,1
ORD003059,CUST01449,2021-07-23,Bengaluru,Reliance Store 13,Furniture,Chair,2,4808,9616,1442.4,Debit Card,Occasional,6,2
ORD003060,CUST00658,2025-04-29,Mumbai,Reliance Store 7,Mobile Accessories,Earbuds,3,1681,5043,0.0,Credit Card,Occasional,5,4
ORD003061,CUST00532,2025-11-01,Hyderabad,Reliance Store 1,Mobile Accessories,Earbuds,1,3345,3345,167.25,Net Banking,Regular,7,5
ORD003062,CUST00119,2022-03-31,Pune,Reliance Store 4,Mobile Accessories,Earbuds,3,1344,4032,0.0,Net Banking,Regular,3,4
ORD003063,CUST00166,2023-03-31,Hyderabad,Reliance Store 8,Sports,Football,5,1086,5430,543.0,Credit Card,Occasional,7,2
ORD003064,CUST00743,2022-08-23,Delhi,Reliance Store 13,Home Appliances,Iron Box,2,4548,9096,909.6,Net Banking,Occasional,4,4
ORD003065,CUST00166,2024-07-21,Delhi,Reliance Store 19,Home Appliances,Iron Box,4,2966,11864,1779.6,UPI,Occasional,1,4
ORD003066,CUST00209,2023-10-10,Hyderabad,Reliance Store 5,Mobile Accessories,Charger,4,906,3624,0.0,Credit Card,Occasional,3,4
ORD003067,CUST00428,2024-12-24,Bengaluru,Reliance Store 18,Sports,Football,3,3722,11166,558.3,Cash,Regular,3,3
ORD003068,CUST01132,2023-09-15,Kolkata,Reliance Store 11,Furniture,Chair,4,550,2200,0.0,Cash,Premium,4,1
ORD003069,CUST01439,2023-12-20,Delhi,Reliance Store 11,Sports,Yoga Mat,4,3060,12240,1836.0,Credit Card,Occasional,6,4
ORD003070,CUST00001,2021-11-13,Mumbai,Reliance Store 12,Groceries,Oil,4,3153,12612,630.6,Net Banking,Occasional,6,5
ORD003071,CUST00324,2025-03-14,Bengaluru,Reliance Store 2,Mobile Accessories,Charger,4,4610,18440,1844.0,Credit Card,Regular,7,3
ORD003072,CUST00023,2025-09-11,Hyderabad,Reliance Store 20,Mobile Accessories,Power Bank,4,4682,18728,2809.2,UPI,Premium,3,4
ORD003073,CUST00353,2022-01-09,Chennai,Reliance Store 13,Fashion,Shirt,2,754,1508,0.0,Debit Card,Regular,6,5
ORD003074,CUST01364,2024-04-02,Bengaluru,Reliance Store 3,Beauty,Face Wash,2,850,1700,255.0,Debit Card,Premium,7,1
ORD003075,CUST01253,2022-04-26,Hyderabad,Reliance Store 18,Beauty,Perfume,2,1551,3102,0.0,Debit Card,Regular,7,3
ORD003076,CUST01092,2025-08-27,Delhi,Reliance Store 1,Sports,Football,3,105,315,15.75,Net Banking,Occasional,3,3
ORD003077,CUST01286,2023-04-19,Pune,Reliance Store 13,Mobile Accessories,Charger,2,977,1954,293.1,Cash,Regular,1,1
ORD003078,CUST01379,2025-10-01,Pune,Reliance Store 19,Beauty,Perfume,4,3998,15992,2398.8,Credit Card,Premium,4,3
ORD003079,CUST00052,2023-09-03,Delhi,Reliance Store 7,Sports,Football,5,3783,18915,1891.5,Cash,Premium,5,5
ORD003080,CUST00248,2021-01-24,Hyderabad,Reliance Store 10,Home Appliances,Mixer,2,3504,7008,0.0,Credit Card,Occasional,5,2
ORD003081,CUST00857,2023-05-05,Delhi,Reliance Store 16,Beauty,Cream,4,1706,6824,1023.6,Debit Card,Regular,2,5
ORD003082,CUST00019,2025-02-18,Hyderabad,Reliance Store 9,Fashion,Shoes,4,1142,4568,228.4,Credit Card,Occasional,1,2
ORD003083,CUST01037,2024-03-18,Mumbai,Reliance Store 11,Sports,Football,5,2500,12500,1875.0,Cash,Premium,7,2
ORD003084,CUST01335,2024-07-12,Pune,Reliance Store 5,Sports,Football,2,1498,2996,0.0,UPI,Regular,6,1
ORD003085,CUST00959,2024-06-26,Kolkata,Reliance Store 11,Home Appliances,Mixer,5,1323,6615,661.5,Net Banking,Premium,2,5
ORD003086,CUST00373,2021-09-03,Ahmedabad,Reliance Store 16,Fashion,Jeans,3,651,1953,97.65,Credit Card,Regular,3,3
ORD003087,CUST00793,2022-02-22,Pune,Reliance Store 12,Mobile Accessories,Power Bank,4,4153,16612,1661.2,Net Banking,Regular,1,3
ORD003088,CUST00126,2021-06-13,Kolkata,Reliance Store 16,Groceries,Rice,2,2963,5926,296.3,Cash,Premium,5,5
ORD003089,CUST01191,2023-07-09,Mumbai,Reliance Store 9,Mobile Accessories,Earbuds,4,1808,7232,361.6,Cash,Regular,2,4
ORD003090,CUST01138,2022-09-25,Kolkata,Reliance Store 14,Fashion,Shirt,1,162,162,0.0,Cash,Regular,4,1
ORD003091,CUST00417,2025-03-23,Delhi,Reliance Store 2,Sports,Football,2,830,1660,83.0,Cash,Occasional,4,4
ORD003092,CUST00689,2022-08-24,Hyderabad,Reliance Store 6,Groceries,Oil,2,1632,3264,326.4,UPI,Occasional,4,5
ORD003093,CUST00078,2024-11-16,Pune,Reliance Store 10,Sports,Cricket Bat,4,2360,9440,0.0,Net Banking,Occasional,3,1
ORD003094,CUST01045,2023-04-08,Bengaluru,Reliance Store 3,Sports,Football,5,2976,14880,744.0,Net Banking,Occasional,1,1
ORD003095,CUST00414,2024-06-27,Kolkata,Reliance Store 10,Beauty,Cream,3,1149,3447,172.35,Debit Card,Occasional,6,3
ORD003096,CUST00664,2024-01-28,Hyderabad,Reliance Store 8,Home Appliances,Fan,1,2093,2093,0.0,Credit Card,Regular,3,5
ORD003097,CUST01219,2024-03-27,Hyderabad,Reliance Store 6,Mobile Accessories,Charger,4,916,3664,549.6,UPI,Occasional,5,2
ORD003098,CUST00621,2021-10-04,Chennai,Reliance Store 5,Groceries,Rice,3,1518,4554,455.4,UPI,Occasional,7,1
ORD003099,CUST00813,2022-11-21,Hyderabad,Reliance Store 2,Furniture,Bookshelf,1,3095,3095,464.25,UPI,Regular,7,1
ORD003100,CUST00132,2022-07-11,Ahmedabad,Reliance Store 13,Home Appliances,Fan,1,3024,3024,151.2,Cash,Occasional,3,3
ORD003101,CUST00735,2021-05-09,Chennai,Reliance Store 13,Furniture,Table,2,3894,7788,389.4,Cash,Regular,2,3
ORD003102,CUST01283,2022-10-07,Mumbai,Reliance Store 5,Home Appliances,Iron Box,5,2484,12420,0.0,Credit Card,Regular,4,2
ORD003103,CUST00881,2022-06-22,Hyderabad,Reliance Store 6,Furniture,Chair,5,3712,18560,928.0,Credit Card,Occasional,4,3
ORD003104,CUST00235,2021-09-11,Hyderabad,Reliance Store 6,Fashion,Jeans,4,4465,17860,1786.0,Cash,Premium,4,4
ORD003105,CUST00913,2024-09-30,Kolkata,Reliance Store 2,Furniture,Bookshelf,4,1375,5500,275.0,Debit Card,Premium,5,4
ORD003106,CUST00324,2022-04-16,Pune,Reliance Store 5,Groceries,Rice,2,2081,4162,416.2,UPI,Premium,3,2
ORD003107,CUST00906,2021-12-28,Delhi,Reliance Store 17,Beauty,Perfume,2,1196,2392,119.6,Net Banking,Premium,2,1
ORD003108,CUST01395,2022-12-16,Bengaluru,Reliance Store 11,Sports,Cricket Bat,1,753,753,0.0,Cash,Regular,5,4
ORD003109,CUST00280,2022-12-20,Ahmedabad,Reliance Store 11,Beauty,Cream,3,2662,7986,399.3,Credit Card,Premium,7,1
ORD003110,CUST01171,2025-07-28,Pune,Reliance Store 18,Beauty,Face Wash,3,3396,10188,0.0,Net Banking,Occasional,4,4
ORD003111,CUST00715,2022-05-08,Delhi,Reliance Store 3,Groceries,Milk,4,1608,6432,643.2,Debit Card,Premium,1,1
ORD003112,CUST00802,2023-04-03,Chennai,Reliance Store 14,Sports,Football,4,921,3684,368.4,Credit Card,Regular,6,4
ORD003113,CUST00386,2023-05-08,Ahmedabad,Reliance Store 1,Electronics,Laptop,2,208,416,41.6,UPI,Regular,1,2
ORD003114,CUST01077,2023-12-18,Delhi,Reliance Store 15,Sports,Yoga Mat,1,2097,2097,314.55,UPI,Premium,2,2
ORD003115,CUST00576,2024-03-01,Hyderabad,Reliance Store 17,Home Appliances,Fan,5,723,3615,542.25,Credit Card,Occasional,1,4
ORD003116,CUST01444,2024-02-29,Bengaluru,Reliance Store 20,Groceries,Rice,1,790,790,0.0,Net Banking,Occasional,4,1
ORD003117,CUST00140,2023-03-16,Hyderabad,Reliance Store 3,Home Appliances,Iron Box,5,4177,20885,0.0,Net Banking,Premium,1,1
ORD003118,CUST01245,2024-08-19,Delhi,Reliance Store 6,Fashion,Jeans,2,1444,2888,288.8,Cash,Occasional,5,2
ORD003119,CUST00671,2025-10-14,Hyderabad,Reliance Store 8,Furniture,Table,2,1592,3184,0.0,Credit Card,Premium,3,1
ORD003120,CUST01047,2024-06-18,Delhi,Reliance Store 15,Home Appliances,Iron Box,1,3965,3965,198.25,Net Banking,Regular,5,5
ORD003121,CUST00756,2021-04-28,Bengaluru,Reliance Store 5,Home Appliances,Fan,2,752,1504,75.2,UPI,Premium,5,1
ORD003122,CUST00645,2023-11-02,Chennai,Reliance Store 9,Fashion,Shirt,2,3033,6066,909.9,Net Banking,Premium,2,2
ORD003123,CUST00633,2022-01-26,Hyderabad,Reliance Store 6,Furniture,Chair,4,3392,13568,0.0,Cash,Occasional,3,1
ORD003124,CUST01263,2025-04-27,Delhi,Reliance Store 5,Furniture,Chair,4,4686,18744,937.2,Debit Card,Occasional,2,5
ORD003125,CUST00145,2024-03-23,Kolkata,Reliance Store 20,Sports,Football,2,1882,3764,376.4,Cash,Premium,1,1
ORD003126,CUST00489,2021-12-04,Chennai,Reliance Store 2,Mobile Accessories,Earbuds,5,565,2825,0.0,Net Banking,Occasional,6,4
ORD003127,CUST00909,2023-12-13,Delhi,Reliance Store 11,Mobile Accessories,Power Bank,4,635,2540,0.0,Cash,Premium,3,4
ORD003128,CUST00982,2022-01-17,Delhi,Reliance Store 11,Mobile Accessories,Earbuds,1,307,307,30.7,Debit Card,Premium,3,1
ORD003129,CUST00857,2021-05-01,Chennai,Reliance Store 3,Furniture,Bookshelf,3,4906,14718,1471.8,Net Banking,Occasional,7,1
ORD003130,CUST00415,2024-06-30,Ahmedabad,Reliance Store 2,Sports,Yoga Mat,2,2087,4174,208.7,Net Banking,Regular,3,4
ORD003131,CUST01296,2024-06-28,Delhi,Reliance Store 18,Sports,Football,4,3068,12272,0.0,Debit Card,Occasional,7,5
ORD003132,CUST00420,2024-05-16,Hyderabad,Reliance Store 7,Electronics,Laptop,4,1085,4340,434.0,Cash,Occasional,4,3
ORD003133,CUST00750,2021-10-21,Pune,Reliance Store 8,Home Appliances,Mixer,5,871,4355,0.0,Credit Card,Premium,2,1
ORD003134,CUST00270,2024-09-06,Delhi,Reliance Store 16,Fashion,Shoes,2,2100,4200,420.0,Net Banking,Occasional,5,5
ORD003135,CUST00573,2022-08-23,Kolkata,Reliance Store 12,Home Appliances,Fan,3,3241,9723,972.3,UPI,Occasional,6,4
ORD003136,CUST00403,2024-02-04,Ahmedabad,Reliance Store 6,Furniture,Table,3,3208,9624,481.2,Debit Card,Occasional,6,3
ORD003137,CUST00601,2021-08-01,Ahmedabad,Reliance Store 3,Fashion,Jeans,3,1987,5961,894.15,UPI,Occasional,1,4
ORD003138,CUST00028,2024-10-25,Delhi,Reliance Store 14,Electronics,Smart Watch,1,2126,2126,0.0,Net Banking,Regular,3,3
ORD003139,CUST00272,2025-04-25,Kolkata,Reliance Store 11,Electronics,Smart Watch,2,2888,5776,577.6,Net Banking,Regular,5,1
ORD003140,CUST01253,2021-12-27,Pune,Reliance Store 20,Home Appliances,Iron Box,2,4032,8064,403.2,Debit Card,Occasional,3,1
ORD003141,CUST01194,2025-09-13,Delhi,Reliance Store 17,Mobile Accessories,Earbuds,2,1050,2100,315.0,UPI,Premium,2,1
ORD003142,CUST00386,2023-04-07,Bengaluru,Reliance Store 19,Home Appliances,Mixer,5,1218,6090,0.0,Credit Card,Occasional,7,1
ORD003143,CUST00367,2024-09-20,Mumbai,Reliance Store 14,Home Appliances,Fan,5,3003,15015,0.0,Cash,Premium,4,3
ORD003144,CUST00218,2023-03-16,Delhi,Reliance Store 16,Beauty,Cream,4,4482,17928,896.4,Net Banking,Regular,1,1
ORD003145,CUST01427,2021-06-23,Hyderabad,Reliance Store 13,Home Appliances,Mixer,4,1144,4576,457.6,Net Banking,Occasional,5,3
ORD003146,CUST01401,2024-05-27,Mumbai,Reliance Store 9,Electronics,Headphones,5,1508,7540,377.0,Debit Card,Regular,1,2
ORD003147,CUST00661,2024-02-19,Ahmedabad,Reliance Store 6,Furniture,Table,4,4839,19356,1935.6,Cash,Regular,3,4
ORD003148,CUST00888,2022-02-28,Mumbai,Reliance Store 10,Beauty,Cream,3,2735,8205,820.5,Net Banking,Premium,6,5
ORD003149,CUST00992,2025-08-26,Bengaluru,Reliance Store 20,Mobile Accessories,Earbuds,2,643,1286,128.6,UPI,Occasional,2,1
ORD003150,CUST00844,2022-07-01,Mumbai,Reliance Store 14,Mobile Accessories,Power Bank,5,1576,7880,1182.0,Net Banking,Regular,2,1
ORD003151,CUST00117,2024-04-30,Delhi,Reliance Store 14,Home Appliances,Fan,1,3825,3825,191.25,Credit Card,Occasional,3,3
ORD003152,CUST00809,2024-10-12,Delhi,Reliance Store 4,Fashion,Jeans,3,993,2979,148.95,Credit Card,Regular,7,1
ORD003153,CUST00670,2022-03-10,Chennai,Reliance Store 8,Home Appliances,Fan,3,502,1506,150.6,Cash,Regular,4,4
ORD003154,CUST01253,2021-08-15,Ahmedabad,Reliance Store 2,Groceries,Oil,4,255,1020,102.0,Credit Card,Occasional,4,1
ORD003155,CUST01403,2021-06-29,Ahmedabad,Reliance Store 3,Furniture,Bookshelf,5,3711,18555,0.0,Cash,Premium,4,1
ORD003156,CUST00619,2025-12-23,Delhi,Reliance Store 14,Mobile Accessories,Earbuds,5,1497,7485,374.25,Credit Card,Occasional,5,2
ORD003157,CUST00182,2024-06-20,Delhi,Reliance Store 8,Sports,Yoga Mat,1,2543,2543,254.3,Net Banking,Regular,7,1
ORD003158,CUST00893,2022-11-04,Bengaluru,Reliance Store 12,Furniture,Bookshelf,2,4848,9696,0.0,Debit Card,Premium,1,3
ORD003159,CUST00351,2023-06-13,Bengaluru,Reliance Store 16,Fashion,Jeans,3,134,402,0.0,Debit Card,Regular,2,5
ORD003160,CUST00464,2024-09-25,Mumbai,Reliance Store 2,Furniture,Chair,2,1226,2452,245.2,UPI,Occasional,4,3
ORD003161,CUST00207,2024-11-09,Pune,Reliance Store 6,Groceries,Rice,3,4603,13809,2071.35,Net Banking,Premium,2,2
ORD003162,CUST00160,2024-08-04,Chennai,Reliance Store 16,Fashion,Shoes,5,1092,5460,273.0,UPI,Premium,2,3
ORD003163,CUST00375,2022-10-14,Delhi,Reliance Store 12,Electronics,Smart Watch,2,3627,7254,725.4,Debit Card,Premium,1,1
ORD003164,CUST00626,2023-04-12,Pune,Reliance Store 12,Mobile Accessories,Charger,1,1677,1677,83.85,Net Banking,Occasional,1,4
ORD003165,CUST01195,2024-04-06,Chennai,Reliance Store 16,Groceries,Oil,3,4027,12081,604.05,Debit Card,Regular,1,5
ORD003166,CUST01265,2021-05-11,Delhi,Reliance Store 19,Furniture,Chair,3,1432,4296,0.0,Net Banking,Premium,3,3
ORD003167,CUST00661,2024-10-11,Delhi,Reliance Store 2,Mobile Accessories,Earbuds,1,3665,3665,0.0,UPI,Occasional,2,1
ORD003168,CUST01083,2023-04-16,Delhi,Reliance Store 18,Fashion,Shirt,4,2178,8712,0.0,Credit Card,Occasional,2,1
ORD003169,CUST01250,2022-04-08,Chennai,Reliance Store 16,Home Appliances,Fan,4,1398,5592,279.6,Net Banking,Premium,7,5
ORD003170,CUST00510,2021-01-26,Pune,Reliance Store 13,Electronics,Laptop,3,4025,12075,0.0,Cash,Occasional,4,3
ORD003171,CUST00191,2024-02-29,Mumbai,Reliance Store 1,Beauty,Face Wash,2,3049,6098,0.0,Net Banking,Occasional,4,4
ORD003172,CUST00234,2021-11-14,Hyderabad,Reliance Store 20,Sports,Football,2,371,742,74.2,Net Banking,Occasional,2,5
ORD003173,CUST01439,2022-08-28,Delhi,Reliance Store 11,Fashion,Jeans,2,2863,5726,858.9,UPI,Premium,5,1
ORD003174,CUST01336,2024-08-26,Bengaluru,Reliance Store 18,Beauty,Face Wash,5,690,3450,345.0,Credit Card,Regular,5,2
ORD003175,CUST01500,2024-06-23,Delhi,Reliance Store 3,Mobile Accessories,Power Bank,2,1909,3818,190.9,Credit Card,Premium,3,4
ORD003176,CUST00648,2023-09-04,Bengaluru,Reliance Store 14,Home Appliances,Fan,4,1524,6096,914.4,Debit Card,Regular,6,1
ORD003177,CUST01069,2024-09-07,Kolkata,Reliance Store 8,Groceries,Oil,5,1213,6065,909.75,Debit Card,Premium,3,4
ORD003178,CUST00186,2023-06-01,Chennai,Reliance Store 5,Home Appliances,Mixer,2,4306,8612,1291.8,Net Banking,Regular,5,2
ORD003179,CUST00839,2023-12-29,Ahmedabad,Reliance Store 12,Furniture,Chair,1,3406,3406,340.6,Net Banking,Regular,5,2
ORD003180,CUST00320,2023-09-21,Pune,Reliance Store 6,Fashion,Shoes,4,1732,6928,346.4,Credit Card,Regular,6,1
ORD003181,CUST00131,2024-12-03,Pune,Reliance Store 16,Fashion,Shoes,1,3801,3801,380.1,UPI,Regular,2,5
ORD003182,CUST00490,2022-05-24,Ahmedabad,Reliance Store 13,Home Appliances,Mixer,2,2397,4794,239.7,Credit Card,Regular,6,4
ORD003183,CUST00125,2023-12-10,Bengaluru,Reliance Store 8,Home Appliances,Iron Box,5,1161,5805,870.75,Credit Card,Occasional,2,4
ORD003184,CUST00427,2024-03-01,Bengaluru,Reliance Store 5,Fashion,Jeans,5,357,1785,89.25,Cash,Regular,6,3
ORD003185,CUST00953,2023-02-14,Ahmedabad,Reliance Store 8,Home Appliances,Mixer,4,2327,9308,0.0,Net Banking,Premium,5,4
ORD003186,CUST00375,2023-09-23,Chennai,Reliance Store 2,Sports,Yoga Mat,1,2264,2264,0.0,Credit Card,Regular,1,3
ORD003187,CUST00081,2021-04-14,Ahmedabad,Reliance Store 13,Groceries,Rice,1,1994,1994,99.7,Debit Card,Occasional,4,4
ORD003188,CUST01352,2021-06-26,Bengaluru,Reliance Store 10,Electronics,Headphones,2,4563,9126,0.0,Debit Card,Occasional,7,4
ORD003189,CUST00651,2024-03-03,Kolkata,Reliance Store 20,Sports,Football,4,131,524,0.0,UPI,Premium,6,5
ORD003190,CUST01288,2021-03-19,Bengaluru,Reliance Store 10,Sports,Yoga Mat,3,1246,3738,560.7,Credit Card,Premium,7,3
ORD003191,CUST00685,2024-01-09,Chennai,Reliance Store 17,Furniture,Chair,4,1883,7532,753.2,Net Banking,Regular,5,2
ORD003192,CUST00377,2025-05-29,Ahmedabad,Reliance Store 19,Mobile Accessories,Earbuds,3,2305,6915,345.75,Credit Card,Premium,1,5
ORD003193,CUST00167,2025-03-06,Pune,Reliance Store 15,Furniture,Bookshelf,2,1015,2030,203.0,Debit Card,Premium,6,1
ORD003194,CUST00656,2025-08-09,Ahmedabad,Reliance Store 14,Groceries,Rice,5,4499,22495,2249.5,Debit Card,Premium,2,2
ORD003195,CUST01166,2022-12-29,Chennai,Reliance Store 2,Beauty,Cream,5,3686,18430,2764.5,UPI,Regular,1,1
ORD003196,CUST01320,2023-10-19,Chennai,Reliance Store 3,Groceries,Oil,4,4252,17008,2551.2,Cash,Premium,7,1
ORD003197,CUST00830,2021-04-25,Pune,Reliance Store 7,Home Appliances,Fan,3,1687,5061,253.05,Debit Card,Regular,2,4
ORD003198,CUST01156,2023-02-18,Pune,Reliance Store 1,Beauty,Perfume,4,2544,10176,0.0,Cash,Occasional,7,1
ORD003199,CUST00584,2021-01-31,Mumbai,Reliance Store 3,Electronics,Laptop,5,4791,23955,2395.5,Cash,Regular,2,5
ORD003200,CUST00056,2023-04-12,Bengaluru,Reliance Store 12,Home Appliances,Mixer,1,2923,2923,438.45,Debit Card,Regular,5,1
ORD003201,CUST01216,2021-03-23,Pune,Reliance Store 17,Electronics,Smart Watch,2,4620,9240,462.0,UPI,Premium,4,5
ORD003202,CUST01186,2024-10-15,Chennai,Reliance Store 6,Electronics,Laptop,2,1377,2754,413.1,Debit Card,Occasional,2,3
ORD003203,CUST01199,2021-02-09,Bengaluru,Reliance Store 9,Furniture,Chair,3,1396,4188,0.0,Credit Card,Occasional,5,1
ORD003204,CUST00966,2022-11-01,Bengaluru,Reliance Store 9,Beauty,Face Wash,4,3366,13464,2019.6,Debit Card,Regular,7,2
ORD003205,CUST00125,2025-05-29,Ahmedabad,Reliance Store 7,Furniture,Table,1,2084,2084,0.0,Net Banking,Premium,7,2
ORD003206,CUST01002,2023-05-25,Mumbai,Reliance Store 7,Sports,Yoga Mat,4,3688,14752,0.0,Net Banking,Regular,5,1
ORD003207,CUST00549,2023-06-02,Hyderabad,Reliance Store 2,Sports,Yoga Mat,2,149,298,44.7,Debit Card,Premium,2,2
ORD003208,CUST01204,2021-08-16,Ahmedabad,Reliance Store 17,Home Appliances,Fan,5,4239,21195,1059.75,Debit Card,Premium,6,3
ORD003209,CUST00123,2025-08-24,Bengaluru,Reliance Store 5,Fashion,Jeans,4,381,1524,152.4,Net Banking,Premium,4,4
ORD003210,CUST00221,2025-08-23,Kolkata,Reliance Store 20,Groceries,Milk,3,2277,6831,0.0,Debit Card,Premium,6,4
ORD003211,CUST01299,2022-01-06,Kolkata,Reliance Store 17,Electronics,Smart Watch,3,3522,10566,0.0,Net Banking,Premium,1,4
ORD003212,CUST00143,2021-12-01,Kolkata,Reliance Store 7,Beauty,Face Wash,5,3462,17310,0.0,UPI,Regular,7,2
ORD003213,CUST00543,2024-01-29,Chennai,Reliance Store 11,Groceries,Rice,3,1601,4803,240.15,Credit Card,Premium,1,4
ORD003214,CUST00750,2021-09-16,Ahmedabad,Reliance Store 15,Fashion,Shoes,1,4884,4884,244.2,Net Banking,Regular,5,5
ORD003215,CUST01249,2021-12-28,Chennai,Reliance Store 13,Fashion,Jeans,5,4144,20720,1036.0,UPI,Premium,4,5
ORD003216,CUST00590,2021-08-13,Pune,Reliance Store 2,Mobile Accessories,Earbuds,1,604,604,90.6,Credit Card,Occasional,1,4
ORD003217,CUST01462,2022-05-12,Chennai,Reliance Store 10,Sports,Yoga Mat,5,3349,16745,2511.75,Net Banking,Premium,4,2
ORD003218,CUST00324,2025-12-03,Chennai,Reliance Store 10,Groceries,Rice,1,2440,2440,0.0,Cash,Premium,2,4
ORD003219,CUST01031,2022-07-06,Kolkata,Reliance Store 9,Beauty,Perfume,3,565,1695,0.0,Cash,Premium,4,3
ORD003220,CUST01378,2024-05-13,Ahmedabad,Reliance Store 5,Furniture,Chair,5,2718,13590,0.0,Net Banking,Premium,7,4
ORD003221,CUST00559,2021-07-12,Kolkata,Reliance Store 7,Groceries,Rice,4,1807,7228,0.0,UPI,Regular,7,2
ORD003222,CUST00490,2025-07-12,Hyderabad,Reliance Store 8,Home Appliances,Mixer,4,3224,12896,1289.6,Cash,Regular,1,1
